,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
4271,DEU,Germany,2020-04-20,141672,1775,4404,110,1690.921,21.185,52.56399999999999,1.3130000000000002,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4272,DEU,Germany,2020-04-21,143457,1785,4598,194,1712.225,21.305,54.879,2.315,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4273,DEU,Germany,2020-04-22,145694,2237,4879,281,1738.925,26.7,58.233000000000004,3.3539999999999996,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4274,DEU,Germany,2020-04-23,148046,2352,5094,215,1766.997,28.072,60.799,2.5660000000000003,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4275,DEU,Germany,2020-04-24,150383,2337,5321,227,1794.89,27.893,63.50899999999999,2.7089999999999996,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4276,DEU,Germany,2020-04-25,152438,2055,5500,179,1819.418,24.526999999999997,65.645,2.136,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4277,DEU,Germany,2020-04-26,154175,1737,5640,140,1840.15,20.732,67.316,1.671,2440358.0,,29.127,,tests performed,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4278,DEU,Germany,2020-04-27,155193,1018,5750,110,1852.3,12.15,68.62899999999999,1.3130000000000002,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4279,DEU,Germany,2020-04-28,156337,1144,5913,163,1865.954,13.654000000000002,70.574,1.945,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4280,DEU,Germany,2020-04-29,157641,1304,6115,202,1881.5179999999998,15.564,72.985,2.411,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4281,DEU,Germany,2020-04-30,159119,1478,6288,173,1899.1589999999999,17.641,75.05,2.065,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4282,DEU,Germany,2020-05-01,159119,0,6288,0,1899.1589999999999,0.0,75.05,0.0,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4283,DEU,Germany,2020-05-02,161703,2584,6575,287,1930.0,30.840999999999998,78.476,3.425,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4284,DEU,Germany,2020-05-03,162496,793,6649,74,1939.465,9.465,79.359,0.883,2765617.0,,33.009,,tests performed,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4285,DEU,Germany,2020-05-04,163175,679,6692,43,1947.569,8.104,79.872,0.513,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4286,DEU,Germany,2020-05-05,163860,685,6831,139,1955.745,8.176,81.531,1.659,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4287,DEU,Germany,2020-05-06,164897,1037,6996,165,1968.122,12.377,83.5,1.969,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4288,DEU,Germany,2020-05-07,166091,1194,7119,123,1982.3729999999998,14.251,84.969,1.4680000000000002,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4289,DEU,Germany,2020-05-08,167300,1209,7266,147,1996.8029999999999,14.43,86.723,1.755,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4290,DEU,Germany,2020-05-09,168551,1251,7369,103,2011.734,14.931,87.95200000000001,1.229,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4291,DEU,Germany,2020-05-10,169218,667,7395,26,2019.695,7.961,88.26299999999999,0.31,3147771.0,,37.57,,tests performed,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4292,DEU,Germany,2020-05-11,169575,357,7417,22,2023.9560000000001,4.261,88.525,0.263,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4293,DEU,Germany,2020-05-12,170508,933,7533,116,2035.092,11.136,89.91,1.385,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4294,DEU,Germany,2020-05-13,171306,798,7634,101,2044.616,9.524,91.115,1.205,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4295,DEU,Germany,2020-05-14,172239,933,7723,89,2055.752,11.136,92.178,1.062,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4296,DEU,Germany,2020-05-15,173152,913,7824,101,2066.649,10.897,93.383,1.205,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4297,DEU,Germany,2020-05-16,173772,620,7881,57,2074.049,7.4,94.06299999999999,0.68,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4298,DEU,Germany,2020-05-17,174355,583,7914,33,2081.007,6.957999999999999,94.45700000000001,0.39399999999999996,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
4299,DEU,Germany,2020-05-18,174697,342,7935,21,2085.089,4.082,94.708,0.251,,,,,,83783945.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0
8561,ITA,Italy,2019-12-31,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8562,ITA,Italy,2020-01-01,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8563,ITA,Italy,2020-01-02,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8564,ITA,Italy,2020-01-03,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8565,ITA,Italy,2020-01-04,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8566,ITA,Italy,2020-01-05,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8567,ITA,Italy,2020-01-06,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8568,ITA,Italy,2020-01-07,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8569,ITA,Italy,2020-01-08,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8570,ITA,Italy,2020-01-09,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8571,ITA,Italy,2020-01-10,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8572,ITA,Italy,2020-01-11,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8573,ITA,Italy,2020-01-12,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8574,ITA,Italy,2020-01-13,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8575,ITA,Italy,2020-01-14,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8576,ITA,Italy,2020-01-15,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8577,ITA,Italy,2020-01-16,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8578,ITA,Italy,2020-01-17,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8579,ITA,Italy,2020-01-18,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8580,ITA,Italy,2020-01-19,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8581,ITA,Italy,2020-01-20,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8582,ITA,Italy,2020-01-21,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8583,ITA,Italy,2020-01-22,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8584,ITA,Italy,2020-01-23,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8585,ITA,Italy,2020-01-24,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8586,ITA,Italy,2020-01-25,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8587,ITA,Italy,2020-01-26,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8588,ITA,Italy,2020-01-27,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8589,ITA,Italy,2020-01-28,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8590,ITA,Italy,2020-01-29,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8591,ITA,Italy,2020-01-30,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8592,ITA,Italy,2020-01-31,3,3,0,0,0.05,0.05,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8593,ITA,Italy,2020-02-01,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8594,ITA,Italy,2020-02-02,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8595,ITA,Italy,2020-02-03,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8596,ITA,Italy,2020-02-04,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8597,ITA,Italy,2020-02-05,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8598,ITA,Italy,2020-02-06,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8599,ITA,Italy,2020-02-07,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8600,ITA,Italy,2020-02-08,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8601,ITA,Italy,2020-02-09,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8602,ITA,Italy,2020-02-10,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8603,ITA,Italy,2020-02-11,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8604,ITA,Italy,2020-02-12,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8605,ITA,Italy,2020-02-13,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8606,ITA,Italy,2020-02-14,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8607,ITA,Italy,2020-02-15,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8608,ITA,Italy,2020-02-16,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8609,ITA,Italy,2020-02-17,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8610,ITA,Italy,2020-02-18,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8611,ITA,Italy,2020-02-19,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8612,ITA,Italy,2020-02-20,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8613,ITA,Italy,2020-02-21,3,0,0,0,0.05,0.0,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8614,ITA,Italy,2020-02-22,17,14,0,0,0.281,0.23199999999999998,0.0,0.0,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8615,ITA,Italy,2020-02-23,79,62,2,2,1.307,1.025,0.033,0.033,,,,,,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8616,ITA,Italy,2020-02-24,132,53,2,0,2.1830000000000003,0.877,0.033,0.0,4324.0,,0.07200000000000001,,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8617,ITA,Italy,2020-02-25,229,97,6,4,3.7880000000000003,1.604,0.099,0.066,8623.0,4299.0,0.14300000000000002,0.071,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8618,ITA,Italy,2020-02-26,322,93,11,5,5.3260000000000005,1.538,0.182,0.083,9587.0,964.0,0.159,0.016,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8619,ITA,Italy,2020-02-27,400,78,12,1,6.6160000000000005,1.29,0.198,0.017,12014.0,2427.0,0.19899999999999998,0.04,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8620,ITA,Italy,2020-02-28,650,250,17,5,10.751,4.135,0.281,0.083,15695.0,3681.0,0.26,0.061,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8621,ITA,Italy,2020-02-29,888,238,21,4,14.687000000000001,3.9360000000000004,0.34700000000000003,0.066,18661.0,2966.0,0.309,0.049,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8622,ITA,Italy,2020-03-01,1128,240,29,8,18.656,3.969,0.48,0.132,21127.0,2466.0,0.349,0.040999999999999995,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8623,ITA,Italy,2020-03-02,1689,561,35,6,27.935,9.279,0.579,0.099,23345.0,2218.0,0.386,0.037000000000000005,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8624,ITA,Italy,2020-03-03,2036,347,52,17,33.674,5.739,0.86,0.281,25856.0,2511.0,0.428,0.042,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8625,ITA,Italy,2020-03-04,2502,466,80,28,41.381,7.707000000000001,1.3230000000000002,0.46299999999999997,29837.0,3981.0,0.493,0.066,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8626,ITA,Italy,2020-03-05,3089,587,107,27,51.09,9.709,1.77,0.447,32362.0,2525.0,0.535,0.042,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8627,ITA,Italy,2020-03-06,3858,769,148,41,63.809,12.719000000000001,2.448,0.6779999999999999,36359.0,3997.0,0.601,0.066,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8628,ITA,Italy,2020-03-07,4636,778,197,49,76.676,12.868,3.258,0.81,42062.0,5703.0,0.696,0.094,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8629,ITA,Italy,2020-03-08,5883,1247,233,36,97.301,20.625,3.8539999999999996,0.595,49937.0,7875.0,0.826,0.13,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8630,ITA,Italy,2020-03-09,7375,1492,366,133,121.978,24.677,6.053,2.2,53826.0,3889.0,0.89,0.064,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8631,ITA,Italy,2020-03-10,9172,1797,464,98,151.69899999999998,29.721,7.6739999999999995,1.621,60761.0,6935.0,1.005,0.115,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8632,ITA,Italy,2020-03-11,10149,977,631,167,167.858,16.159000000000002,10.436,2.762,73154.0,12393.0,1.21,0.205,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8633,ITA,Italy,2020-03-12,12462,2313,827,196,206.114,38.256,13.677999999999999,3.242,86011.0,12857.0,1.423,0.213,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8634,ITA,Italy,2020-03-13,15113,2651,1016,189,249.959,43.846000000000004,16.804000000000002,3.1260000000000003,97488.0,11477.0,1.6119999999999999,0.19,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8635,ITA,Italy,2020-03-14,17660,2547,1268,252,292.085,42.126000000000005,20.971999999999998,4.168,109170.0,11682.0,1.806,0.193,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8636,ITA,Italy,2020-03-15,21157,3497,1441,173,349.923,57.838,23.833000000000002,2.861,124899.0,15729.0,2.066,0.26,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8637,ITA,Italy,2020-03-16,23980,2823,1811,370,396.61400000000003,46.691,29.953000000000003,6.12,137962.0,13063.0,2.282,0.21600000000000003,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8638,ITA,Italy,2020-03-17,27980,4000,2158,347,462.77099999999996,66.157,35.692,5.739,148657.0,10695.0,2.459,0.177,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8639,ITA,Italy,2020-03-18,31506,3526,2505,347,521.089,58.318000000000005,41.431000000000004,5.739,165541.0,16884.0,2.738,0.27899999999999997,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8640,ITA,Italy,2020-03-19,35713,4207,2978,473,590.67,69.581,49.254,7.8229999999999995,182777.0,17236.0,3.023,0.285,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8641,ITA,Italy,2020-03-20,41035,5322,3407,429,678.693,88.022,56.35,7.095,206886.0,24109.0,3.4219999999999997,0.39899999999999997,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8642,ITA,Italy,2020-03-21,47021,5986,4032,625,777.697,99.005,66.687,10.337,233222.0,26336.0,3.8569999999999998,0.436,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8643,ITA,Italy,2020-03-22,53578,6557,4827,795,886.1460000000001,108.449,79.835,13.149000000000001,258402.0,25180.0,4.274,0.41600000000000004,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8644,ITA,Italy,2020-03-23,59138,5560,5476,649,978.105,91.959,90.57,10.734000000000002,275468.0,17066.0,4.556,0.282,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8645,ITA,Italy,2020-03-24,63927,4789,6077,601,1057.312,79.207,100.51,9.94,296964.0,21496.0,4.912,0.35600000000000004,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8646,ITA,Italy,2020-03-25,69176,5249,6820,743,1144.127,86.815,112.79799999999999,12.289000000000001,324445.0,27481.0,5.3660000000000005,0.455,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8647,ITA,Italy,2020-03-26,74386,5210,7505,685,1230.297,86.17,124.12799999999999,11.329,361060.0,36615.0,5.972,0.606,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8648,ITA,Italy,2020-03-27,80539,6153,8165,660,1332.0639999999999,101.76700000000001,135.04399999999998,10.915999999999999,394079.0,33019.0,6.518,0.546,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8649,ITA,Italy,2020-03-28,86498,5959,9136,971,1430.622,98.55799999999999,151.10399999999998,16.06,429526.0,35447.0,7.104,0.586,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8650,ITA,Italy,2020-03-29,92472,5974,10023,887,1529.4279999999999,98.806,165.774,14.67,454030.0,24504.0,7.5089999999999995,0.405,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8651,ITA,Italy,2020-03-30,97689,5217,10781,758,1615.714,86.286,178.31099999999998,12.537,477359.0,23329.0,7.895,0.386,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8652,ITA,Italy,2020-03-31,101739,4050,11591,810,1682.6979999999999,66.984,191.708,13.397,506968.0,29609.0,8.385,0.49,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
8653,ITA,Italy,2020-04-01,105792,4053,12430,839,1749.7320000000002,67.03399999999999,205.584,13.877,541423.0,34455.0,8.955,0.57,tests performed,60461828.0,205.859,47.9,23.021,16.24,35220.084,2.0,113.15100000000001,4.78,19.8,27.8,,3.18
